Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2017,2017,2017,6,1,1,Import,8,Albania,ALB,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,37075,,,,384854,,1028137,,,0
H5,2017,2017,2017,6,1,1,Import,12,Algeria,DZA,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,4082917,,9113970,,,2
H5,2017,2017,2017,6,1,1,Import,20,Andorra,AND,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,66067,,4809192,,,2
H5,2017,2017,2017,6,1,2,Export,20,Andorra,AND,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,17258,,1279291,,,2
H5,2017,2017,2017,6,1,1,Import,36,Australia,AUS,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1413109,,,,15113446,,202847879,,,4
H5,2017,2017,2017,6,1,2,Export,36,Australia,AUS,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,23126,,,,178551,,4661975,,,4
H5,2017,2017,2017,6,1,4,Re-Import,36,Australia,AUS,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,539,,,,4038,,54198,,,4
H5,2017,2017,2017,6,1,1,Import,40,Austria,AUT,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,5904851,,156753353,,,2
H5,2017,2017,2017,6,1,2,Export,40,Austria,AUT,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,2027298,,89580282,,,2
H5,2017,2017,2017,6,1,1,Import,48,Bahrain,BHR,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,130873,,,,1517830,,3260097,,,0
H5,2017,2017,2017,6,1,2,Export,48,Bahrain,BHR,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,37712,,,,287228,,360780,,,0
H5,2017,2017,2017,6,1,3,Re-Export,48,Bahrain,BHR,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,37712,,,,287228,,360780,,,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,45076,,,,533467,,1188841,,,0
H5,2017,2017,2017,6,1,2,Export,51,Armenia,ARM,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1,,,,28,,91,,,0
H5,2017,2017,2017,6,1,1,Import,56,Belgium,BEL,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,15462538,,298549527,,,2
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,8901116,,220901176,,,2
H5,2017,2017,2017,6,1,1,Import,60,Bermuda,BMU,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,2057,,,,31568,,423935,,,4
H5,2017,2017,2017,6,1,1,Import,68,Bolivia (Plurinational State of),BOL,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,319102,,,,4872439,,7531462,,,0
H5,2017,2017,2017,6,1,1,Import,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,642447,,2877950,,,2
H5,2017,2017,2017,6,1,2,Export,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,3843,,16424,,,2
H5,2017,2017,2017,6,1,1,Import,76,Brazil,BRA,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,157659,,,,0,,25786257,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,28498,,,,125622,,859027,,,0
H5,2017,2017,2017,6,1,1,Import,96,Brunei Darussalam,BRN,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,20437,,,,133979,,1799230,,,4
H5,2017,2017,2017,6,1,2,Export,96,Brunei Darussalam,BRN,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,16,,,,3464,,109327,,,4
H5,2017,2017,2017,6,1,1,Import,100,Bulgaria,BGR,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,36249,,,,412446,,2386264,,,0
H5,2017,2017,2017,6,1,2,Export,100,Bulgaria,BGR,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,661136,,,,10712360,,125883983,,,0
H5,2017,2017,2017,6,1,1,Import,104,Myanmar,MMR,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,843356,,,,1285916,,16688952,,,6
H5,2017,2017,2017,6,1,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,4,,,,24,,762,,,4
H5,2017,2017,2017,6,1,1,Import,112,Belarus,BLR,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,245927,,,,3476253,,11873400,,,0
H5,2017,2017,2017,6,1,2,Export,112,Belarus,BLR,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,167924,,,,2429581,,3027100,,,0
H5,2017,2017,2017,6,1,1,Import,116,Cambodia,KHM,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,654021,,8778073,,,6
H5,2017,2017,2017,6,1,2,Export,116,Cambodia,KHM,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,13811882,,360628553,,,6
H5,2017,2017,2017,6,1,4,Re-Import,116,Cambodia,KHM,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,35409,,475249,,,6
H5,2017,2017,2017,6,1,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,,,226294136,,,0
H5,2017,2017,2017,6,1,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,0,,28393776,,,4
H5,2017,2017,2017,6,1,3,Re-Export,124,Canada,CAN,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,25158,,,,0,,14988665,,,0
H5,2017,2017,2017,6,1,4,Re-Import,124,Canada,CAN,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,90,,,,,,56562,,,0
H5,2017,2017,2017,6,1,1,Import,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,43939,,,,42153,,566083,,,6
H5,2017,2017,2017,6,1,2,Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,432312,,,,0,,31053980,,,4
H5,2017,2017,2017,6,1,3,Re-Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,26,,,,0,,1140,,,0
H5,2017,2017,2017,6,1,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,779084,,,,5889555,,79047742,,,4
H5,2017,2017,2017,6,1,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,4254,,,,489154,,12771840,,,4
H5,2017,2017,2017,6,1,4,Re-Import,152,Chile,CHL,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,4,,,,75,,1017,,,4
H5,2017,2017,2017,6,1,1,Import,156,China,CHN,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,2841576,,38159998,,,6
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,99494368,,3139462823,,,6
H5,2017,2017,2017,6,1,4,Re-Import,156,China,CHN,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,78714,,1057068,,,6
H5,2017,2017,2017,6,1,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,336611,,,,4164796,,41673568,,,0
H5,2017,2017,2017,6,1,2,Export,170,Colombia,COL,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1549,,,,16012,,394932,,,0
H5,2017,2017,2017,6,1,1,Import,188,Costa Rica,CRI,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,2555272,,17461096,,,2
H5,2017,2017,2017,6,1,2,Export,188,Costa Rica,CRI,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,44561,,78835,,,2
H5,2017,2017,2017,6,1,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,,,18652557,,,6
H5,2017,2017,2017,6,1,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,,,4270816,,,6
H5,2017,2017,2017,6,1,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,21629,,,,293650,,1889118,,,0
H5,2017,2017,2017,6,1,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,12,,,,1616,,38342,,,0
H5,2017,2017,2017,6,1,3,Re-Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,12,,,,1616,,38342,,,0
H5,2017,2017,2017,6,1,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,236368,,,,3150449,,75716050,,,0
H5,2017,2017,2017,6,1,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,326874,,,,5590520,,94380404,,,4
H5,2017,2017,2017,6,1,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,400709,,,,6874341,,110944247,,,0
H5,2017,2017,2017,6,1,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,27922,,,,484348,,14547065,,,0
H5,2017,2017,2017,6,1,1,Import,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,419776,,5637247,,,6
H5,2017,2017,2017,6,1,2,Export,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,2359,,74466,,,6
H5,2017,2017,2017,6,1,1,Import,218,Ecuador,ECU,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,204902,,,,2530308,,8175837,,,0
H5,2017,2017,2017,6,1,2,Export,218,Ecuador,ECU,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,29,,,,432,,14569,,,0
H5,2017,2017,2017,6,1,1,Import,222,El Salvador,SLV,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,218446,,952054,,,2
H5,2017,2017,2017,6,1,2,Export,222,El Salvador,SLV,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,887,,3130,,,2
H5,2017,2017,2017,6,1,1,Import,233,Estonia,EST,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,34813,,,,435036,,7228372,,,0
H5,2017,2017,2017,6,1,2,Export,233,Estonia,EST,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,37415,,,,534872,,1314633,,,0
H5,2017,2017,2017,6,1,1,Import,242,Fiji,FJI,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,18902,,,,49691,,667309,,,4
H5,2017,2017,2017,6,1,2,Export,242,Fiji,FJI,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,171,,,,0,,26381,,,4
H5,2017,2017,2017,6,1,3,Re-Export,242,Fiji,FJI,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,90,,,,0,,13254,,,0
H5,2017,2017,2017,6,1,1,Import,246,Finland,FIN,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,226574,,,,3138526,,49944080,,,4
H5,2017,2017,2017,6,1,2,Export,246,Finland,FIN,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,6370,,,,93361,,2140293,,,0
H5,2017,2017,2017,6,1,1,Import,251,France,FRA,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,,,424597091,,,6
H5,2017,2017,2017,6,1,2,Export,251,France,FRA,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,3795991,,125920627,,,6
H5,2017,2017,2017,6,1,4,Re-Import,251,France,FRA,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,89630,,757136,,,2
H5,2017,2017,2017,6,1,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,2748439,,,,42170163,,708393095,,,0
H5,2017,2017,2017,6,1,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,925876,,,,13193767,,678491162,,,2
H5,2017,2017,2017,6,1,1,Import,300,Greece,GRC,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,111009,,,,1412135,,11567734,,,0
H5,2017,2017,2017,6,1,2,Export,300,Greece,GRC,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,12994,,,,216069,,4663402,,,0
H5,2017,2017,2017,6,1,1,Import,304,Greenland,GRL,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,22084,,257038,,,2
H5,2017,2017,2017,6,1,1,Import,320,Guatemala,GTM,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,871236,,4742578,,,2
H5,2017,2017,2017,6,1,2,Export,320,Guatemala,GTM,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,27920,,100405,,,2
H5,2017,2017,2017,6,1,1,Import,340,Honduras,HND,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,388378,,,,2213117,,5908029,,,6
H5,2017,2017,2017,6,1,2,Export,340,Honduras,HND,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,91,,,,3039,,7427,,,0
H5,2017,2017,2017,6,1,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,183520,,,,1331267,,17877808,,,4
H5,2017,2017,2017,6,1,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,48873,,,,161797,,5105389,,,4
H5,2017,2017,2017,6,1,1,Import,348,Hungary,HUN,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,198438,,,,2743021,,25071620,,,0
H5,2017,2017,2017,6,1,2,Export,348,Hungary,HUN,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,334954,,,,4702235,,236545725,,,0
H5,2017,2017,2017,6,1,1,Import,352,Iceland,ISL,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,24720,,,,308717,,8927291,,,0
H5,2017,2017,2017,6,1,2,Export,352,Iceland,ISL,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,3,,,,26,,2342,,,0
H5,2017,2017,2017,6,1,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,24627752,,31529458,,,2
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,4710247,,59285020,,,2
H5,2017,2017,2017,6,1,1,Import,364,Iran,IRN,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,155316,,527387,,,2
H5,2017,2017,2017,6,1,2,Export,364,Iran,IRN,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,18794,,52098,,,2
H5,2017,2017,2017,6,1,1,Import,372,Ireland,IRL,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,404605,,,,3672437,,36249448,,,2
H5,2017,2017,2017,6,1,2,Export,372,Ireland,IRL,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,23261,,,,287425,,2035917,,,2
H5,2017,2017,2017,6,1,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,413376,,,,2600459,,34922000,,,4
H5,2017,2017,2017,6,1,2,Export,376,Israel,ISR,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,4690,,148000,,,6
H5,2017,2017,2017,6,1,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,726411,,,,10095504,,171986988,,,0
H5,2017,2017,2017,6,1,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1758768,,,,22414975,,228689058,,,0
H5,2017,2017,2017,6,1,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,6777979,,,,50268771,,675067518,,,4
H5,2017,2017,2017,6,1,2,Export,392,Japan,JPN,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,3162452,,,,1437162,,45348491,,,4
H5,2017,2017,2017,6,1,1,Import,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,5442157,,16325132,,,2
H5,2017,2017,2017,6,1,2,Export,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,27077,,146248,,,2
H5,2017,2017,2017,6,1,1,Import,400,Jordan,JOR,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,439841,,,,263711,,3541428,,,4
H5,2017,2017,2017,6,1,2,Export,400,Jordan,JOR,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1169,,,,,,12602,,,0
H5,2017,2017,2017,6,1,3,Re-Export,400,Jordan,JOR,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1169,,,,,,12602,,,0
H5,2017,2017,2017,6,1,1,Import,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,18120065,,154745172,,,2
H5,2017,2017,2017,6,1,2,Export,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,2363311,,2633229,,,6
H5,2017,2017,2017,6,1,1,Import,414,Kuwait,KWT,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,234421,,,,1803838,,5511284,,,0
H5,2017,2017,2017,6,1,2,Export,414,Kuwait,KWT,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1712,,,,44184,,95532,,,0
H5,2017,2017,2017,6,1,3,Re-Export,414,Kuwait,KWT,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1473,,,,36644,,80036,,,0
H5,2017,2017,2017,6,1,1,Import,417,Kyrgyzstan,KGZ,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,18982,,,,312791,,803138,,,2
H5,2017,2017,2017,6,1,2,Export,417,Kyrgyzstan,KGZ,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,396,,6856,,,2
H5,2017,2017,2017,6,1,1,Import,418,Lao People's Dem. Rep.,LAO,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,39469,,529749,,,6
H5,2017,2017,2017,6,1,2,Export,418,Lao People's Dem. Rep.,LAO,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,90,,2361,,,6
H5,2017,2017,2017,6,1,1,Import,422,Lebanon,LBN,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,1483942,,4509751,,,2
H5,2017,2017,2017,6,1,2,Export,422,Lebanon,LBN,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,2547,,25808,,,2
H5,2017,2017,2017,6,1,1,Import,426,Lesotho,LSO,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,63321,,168837,,,2
H5,2017,2017,2017,6,1,2,Export,426,Lesotho,LSO,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,34,,102,,,2
H5,2017,2017,2017,6,1,1,Import,428,Latvia,LVA,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,40266,,,,541383,,6837727,,,0
H5,2017,2017,2017,6,1,2,Export,428,Latvia,LVA,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,11638,,,,143364,,2505934,,,0
H5,2017,2017,2017,6,1,1,Import,440,Lithuania,LTU,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,34494,,,,461720,,5937057,,,0
H5,2017,2017,2017,6,1,2,Export,440,Lithuania,LTU,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,185034,,,,3203433,,42681992,,,0
H5,2017,2017,2017,6,1,1,Import,442,Luxembourg,LUX,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,27706,,,,771125,,12045172,,,0
H5,2017,2017,2017,6,1,2,Export,442,Luxembourg,LUX,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,331,,,,16384,,261766,,,0
H5,2017,2017,2017,6,1,3,Re-Export,442,Luxembourg,LUX,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,8,,,,198,,2538,,,0
H5,2017,2017,2017,6,1,4,Re-Import,442,Luxembourg,LUX,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,2192,,,,2753,,27258,,,0
H5,2017,2017,2017,6,1,1,Import,450,Madagascar,MDG,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,194128,,,,708435,,1031945,,,0
H5,2017,2017,2017,6,1,2,Export,450,Madagascar,MDG,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,72,,,,318,,1104,,,0
H5,2017,2017,2017,6,1,1,Import,458,Malaysia,MYS,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1329293,,,,3521367,,47262680,,,4
H5,2017,2017,2017,6,1,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,306750,,,,291147,,7601877,,,4
H5,2017,2017,2017,6,1,1,Import,462,Maldives,MDV,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,28027,,1227316,,,2
H5,2017,2017,2017,6,1,1,Import,470,Malta,MLT,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,2844,,,,29405,,409585,,,0
H5,2017,2017,2017,6,1,2,Export,470,Malta,MLT,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,30,,,,5000,,3165,,,0
